Title,Artist,ConstituentID,ArtistBio,Nationality,BeginDate,EndDate,Gender,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ImageURL,OnView,"Circumference (cm)","Depth (cm)","Diameter (cm)","Height (cm)","Length (cm)","Weight (kg)","Width (cm)","Seat Height (cm)","Duration (sec.)"
"Gotthard Bank, Lugano, Switzerland (Preliminary sketch)","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1982-86,"Graphite on tracing paper","12 x 18 1/2" (30.5 x 47 cm)","Gift of Banca del Gottardo",211.1987,Architecture,"Architecture & Design",1987-05-27,yes,263,https://www.moma.org/collection/works/263,https://www.moma.org/media/W1siZiIsIjM0MDkiXSxbInAiLCJjb252ZXJ0IiwiLXJlc2l6ZSAxMDI0eDEwMjRcdTAwM2UiXV0.jpg?sha=c8d9fa3decb70d28,NULL,NULL,NULL,NULL,30.50,NULL,NULL,47.00,NULL,NULL
"Dymaxion Dwelling Machine project, Wichita House (Study for air circulation: floor plan)","R. Buckminster Fuller",2030,"(American, 1895–1983)",(American),(1895),(1983),(male),1945,"Graphite on paper","22 x 34" (55.9 x 86.4 cm)","Gift of The Gilman Foundation, Inc.",212.1978,Architecture,"Architecture & Design",1978-02-27,yes,264,https://www.moma.org/collection/works/264,https://www.moma.org/media/W1siZiIsIjUyMDI5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d2a599eae9114dfb,NULL,NULL,NULL,NULL,55.90,NULL,NULL,86.40,NULL,NULL
"Cultural Center, Chambéry, France, East elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),Unknown,"Colored pencil on print","18 x 43 1/4" (45.7 x 109.9 cm)","Gift of the architect",212.1987,Architecture,"Architecture & Design",1987-05-27,yes,265,https://www.moma.org/collection/works/265,https://www.moma.org/media/W1siZiIsIjUyNjcwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=18cd160b306ef3f9,NULL,NULL,NULL,NULL,45.70,NULL,NULL,109.90,NULL,NULL
"Dymaxion Dwelling Machine project, Wichita House (Study for air circulation: plan and sections)","R. Buckminster Fuller",2030,"(American, 1895–1983)",(American),(1895),(1983),(male),1945,"Graphite on paper","26 1/4 x 35 1/2" (66.7 x 90.2 cm)","Gift of The Gilman Foundation, Inc.",213.1978,Architecture,"Architecture & Design",1978-02-27,yes,266,https://www.moma.org/collection/works/266,https://www.moma.org/media/W1siZiIsIjUyMDI5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d844bb1a0aa77c28,NULL,NULL,NULL,NULL,66.70,NULL,NULL,90.20,NULL,NULL
"Cultural Center, Chambéry, France, North elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),Unknown,"Colored pencil on print","18 x 43 1/4" (45.7 x 109.9 cm)","Gift of the architect",213.1987,Architecture,"Architecture & Design",1987-05-27,yes,267,https://www.moma.org/collection/works/267,https://www.moma.org/media/W1siZiIsIjUyNjcwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=b3c2a58e58284b29,NULL,NULL,NULL,NULL,45.70,NULL,NULL,109.90,NULL,NULL
"Cultural Center, Chambéry, France, West elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),Unknown,"Colored pencil on print","18 x 43 1/4" (45.7 x 109.9 cm)","Gift of the architect",214.1987,Architecture,"Architecture & Design",1987-05-27,yes,268,https://www.moma.org/collection/works/268,https://www.moma.org/media/W1siZiIsIjUyNjcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=886390b33a98eb31,NULL,NULL,NULL,NULL,45.70,NULL,NULL,109.90,NULL,NULL
"Cultural Center, Chambéry, France, South elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1982-86,"Colored pencil and graphite on print","18 x 43 1/4" (45.7 x 109.9 cm)","Gift of the architect",215.1987,Architecture,"Architecture & Design",1987-05-27,yes,269,https://www.moma.org/collection/works/269,https://www.moma.org/media/W1siZiIsIjUyNjcwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=71e5eca9611fa856,NULL,NULL,NULL,NULL,45.70,NULL,NULL,109.90,NULL,NULL
"Urban Housing, Turin, Italy, Site plan","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985.,"Colored pencil on print","41 x 47 1/4" (104.1 x 120 cm)","Gift of the architect",216.1987,Architecture,"Architecture & Design",1987-05-27,yes,270,https://www.moma.org/collection/works/270,https://www.moma.org/media/W1siZiIsIjUyNjcwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e141d587321dec14,NULL,NULL,NULL,NULL,104.10,NULL,NULL,120.00,NULL,NULL
"Row Housing, Pregassona, Switzerland, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985,"Colored pencil on print","20 3/4 x 53 1/4" (52.7 x 135.3 cm)","Gift of the architect",217.1987.1,Architecture,"Architecture & Design",1987-05-27,yes,271,https://www.moma.org/collection/works/271,https://www.moma.org/media/W1siZiIsIjUyNjcwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=f91a03ecdf88de1a,NULL,NULL,NULL,NULL,52.70,NULL,NULL,135.30,NULL,NULL
"Row Housing, project, Pregassona, Switzerland, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985,"Color pencil and graphite on diazotype","20 3/4 x 53 1/4" (52.7 x 135.3 cm)","Gift of the architect",218.1987.1,Architecture,"Architecture & Design",1987-05-27,yes,272,https://www.moma.org/collection/works/272,https://www.moma.org/media/W1siZiIsIjUyNjcwOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=c886d8eeb862c3bb,NULL,NULL,NULL,NULL,52.70,NULL,NULL,135.30,NULL,NULL
"House, Morbio Inferiore, Switzerland, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1986.,"Colored pencil on print","36 1/2 x 58 1/8" (92.7 x 147.6 cm)","Gift of the architect",219.1987.1,Architecture,"Architecture & Design",1987-05-27,yes,273,https://www.moma.org/collection/works/273,https://www.moma.org/media/W1siZiIsIjUyNjcwOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=64c339f549e7eef4,NULL,NULL,NULL,NULL,92.70,NULL,NULL,147.60,NULL,NULL
"House, Breganzona, Switzerland, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1984,"Colored pencil on print","46 3/8 x 58 1/2" (117.8 x 148.6 cm)","Gift of the architect",220.1987,Architecture,"Architecture & Design",1987-05-27,yes,274,https://www.moma.org/collection/works/274,https://www.moma.org/media/W1siZiIsIjIxMDc0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=7933ec0d3df56187,NULL,NULL,NULL,NULL,117.80,NULL,NULL,148.60,NULL,NULL
"Gallery, Tokyo, Japan, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985.,"Colored pencil on print","24 7/8 x 25" (63.2 x 63.5 cm)","Gift of the architect",221.1987,Architecture,"Architecture & Design",1987-05-27,yes,275,https://www.moma.org/collection/works/275,https://www.moma.org/media/W1siZiIsIjUyNjcxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d008b3f1102dbdb3,NULL,NULL,NULL,NULL,63.20,NULL,NULL,63.50,NULL,NULL
"Thyssen-Bornemisza Gallery, Lugano, Switzerland, Elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1986,"Colored pencil on print","23 1/2 x 43 1/4" (59.7 x 109.9 cm)","Gift of the architect",222.1987,Architecture,"Architecture & Design",1987-05-27,yes,276,https://www.moma.org/collection/works/276,https://www.moma.org/media/W1siZiIsIjUyNjcxMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=2e2c139f995e092d,NULL,NULL,NULL,NULL,59.70,NULL,NULL,109.90,NULL,NULL
"Urban Housing, Turin, Italy, Plan","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985,"Colored pencil on print","16 3/8 x 15 1/4" (41.6 x 38.7 cm)","Gift of the architect",223.1987,Architecture,"Architecture & Design",1987-05-27,yes,277,https://www.moma.org/collection/works/277,https://www.moma.org/media/W1siZiIsIjUyNjcxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=47add424381ce9c1,NULL,NULL,NULL,NULL,41.60,NULL,NULL,38.70,NULL,NULL
"Urban Housing, Turin, Italy (Plan)","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985,"Colored pencil on print","16 3/8 x 15 1/4" (41.6 x 38.7 cm)","Gift of Mario Botta",224.1987,Architecture,"Architecture & Design",1987-05-27,yes,278,https://www.moma.org/collection/works/278,NULL,NULL,NULL,NULL,NULL,41.59,NULL,NULL,38.74,NULL,NULL
"Urban Housing, Turin, Italy (Plan)","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1985,"Colored pencil on print","16 3/8 x 15 1/4" (41.6 x 38.7 cm)","Gift of Mario Botta",225.1987,Architecture,"Architecture & Design",1987-05-27,yes,279,https://www.moma.org/collection/works/279,NULL,NULL,NULL,NULL,NULL,41.59,NULL,NULL,38.74,NULL,NULL
"Library, Villeurbanne, France, Principal-facade elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1984,"Colored pencil on print","30 3/8 x 46 1/2" (77.2 x 118.1 cm)","Gift of the architect",226.1987,Architecture,"Architecture & Design",1987-05-27,yes,280,https://www.moma.org/collection/works/280,https://www.moma.org/media/W1siZiIsIjUyNjcxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=74bc63f46e4a3ecc,NULL,NULL,NULL,NULL,77.20,NULL,NULL,118.10,NULL,NULL
"Library, Villeurbanne, France, Interior rear elevation","Mario Botta",696,"(Swiss, born 1943)",(Swiss),(1943),NULL,(male),1984,"Colored pencil on print","30 3/8 x 46 1/2" (77.2 x 118.1 cm)","Gift of the architect",227.1987,Architecture,"Architecture & Design",1987-05-27,yes,281,https://www.moma.org/collection/works/281,https://www.moma.org/media/W1siZiIsIjUyNjcxNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0fb7f897b92469c1,NULL,NULL,NULL,NULL,77.20,NULL,NULL,118.10,NULL,NULL
"Millard House (La Miniatura), Pasadena, California (Exterior perspective from the garden)","Frank Lloyd Wright",6459,"(American, 1867–1959)",(American),(1867),(1959),(male),1923–1924,"Colored pencil and graphite on paper","20 3/4 x 19 5/8" (52.7 x 49.8 cm)","Gift of Mr. and Mrs. Walter Hochschild",240.1981,Architecture,"Architecture & Design",1981-04-30,yes,282,https://www.moma.org/collection/works/282,https://www.moma.org/media/W1siZiIsIjUyMDg3MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=3f004205d934e616,NULL,NULL,NULL,NULL,52.71,NULL,NULL,49.85,NULL,NULL
"Project for a Piece of Furniture","Alessandro Mendini",3925,"(Italian, born 1931)",(Italian),(1931),NULL,(male),1974,"Color pencil on board","20 x 14 1/4" (50.8 x 36.2 cm)","Zaidee Dufallo Fund and Greta Daniel Fund",241.1975.1-3,Architecture,"Architecture & Design",1975-03-31,yes,283,https://www.moma.org/collection/works/283,https://www.moma.org/media/W1siZiIsIjUyMDE2NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d484698d23a7116d,NULL,NULL,NULL,NULL,50.80,NULL,NULL,36.20,NULL,NULL
"La Miniatura, Mrs. George Madison Millard House, Pasadena, California, Plan of first floor","Frank Lloyd Wright",6459,"(American, 1867–1959)",(American),(1867),(1959),(male),1923,"Graphite on gampi paper","13 x 11 5/8" (33 x 29.5 cm)","Gift of Mr. and Mrs. Walter Hochschild",241.1981,Architecture,"Architecture & Design",1981-04-30,yes,284,https://www.moma.org/collection/works/284,https://www.moma.org/media/W1siZiIsIjUyMDg3MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=175e0ef759498c9e,NULL,NULL,NULL,NULL,33.00,NULL,NULL,29.50,NULL,NULL
"La Miniatura, Mrs. George Madison Millard House, Pasadena, California, Plan of main floor","Frank Lloyd Wright",6459,"(American, 1867–1959)",(American),(1867),(1959),(male),1923,"Graphite on gampi paper","13 x 11 5/8" (33 x 29.5 cm)","Gift of Mr. and Mrs. Walter Hochschild",242.1981,Architecture,"Architecture & Design",1981-04-30,yes,285,https://www.moma.org/collection/works/285,https://www.moma.org/media/W1siZiIsIjUyMDg3MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=e75da84a70edb5e6,NULL,NULL,NULL,NULL,33.00,NULL,NULL,29.50,NULL,NULL
"Ibirapuera Park, Quadricentennial Gardens, project, São Paulo, Brazil (Plan, detail five)","Roberto Burle Marx",6934,"(Brazilian, 1909–1994)",(Brazilian),(1909),(1994),(male),1953,"Gouache on board","43 x 52 1/8" (109.2 x 132.4 cm)","Inter-American Fund",243.1954,Architecture,"Architecture & Design",1954-06-16,yes,286,https://www.moma.org/collection/works/286,https://www.moma.org/media/W1siZiIsIjI4Njk2NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=cae9b5689967025b,NULL,NULL,NULL,NULL,109.20,NULL,NULL,132.40,NULL,NULL
"Floor plan for the exhibition "Bauhaus 1919-1928," The Museum of Modern Art, New York, December 7, 1938-January 30, 1939","Herbert Bayer",399,"(American, born Austria. 1900–1985)",(American),(1900),(1985),(male),1938,"Ink, gouache, and cut-and-pasted coated papers","20 3/16 x 17 13/16" (51.3 x 45.2 cm)",Purchase,252.1986,Architecture,"Architecture & Design",1986-10-07,yes,287,https://www.moma.org/collection/works/287,https://www.moma.org/media/W1siZiIsIjUyNjcyNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=76245560497bac0e,NULL,NULL,NULL,NULL,51.30,NULL,NULL,45.20,NULL,NULL
"White Monuments with Red Flag Curtains, project, Perspective","Leon Krier",3250,"(Luxembourger, born 1946)",(Luxembourger),(1946),NULL,(male),1974,"Pen on paper","5 7/16 x 8 1/4" (13.8 x 21 cm)","Architecture and Design Interest Fund",253.1986,Architecture,"Architecture & Design",1986-10-07,yes,288,https://www.moma.org/collection/works/288,https://www.moma.org/media/W1siZiIsIjUyNjcyOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=defcdea770881cdc,NULL,NULL,NULL,NULL,13.80,NULL,NULL,21.00,NULL,NULL
"Silk Administration Building project, Krefeld, Germany (Perspective)","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Pencil on illustration board","28 5/8 x 40 1/8" (72.7 x 101.9 cm)",Purchase,254.1986,Architecture,"Architecture & Design",1986-10-07,yes,289,https://www.moma.org/collection/works/289,NULL,NULL,NULL,NULL,NULL,72.71,NULL,NULL,101.92,NULL,NULL
"Silk Administration Building project, Krefeld, Germany (Perspective of front elevation)","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Pencil on illustration board","28 5/8 x 40 1/8" (72.7 x 101.9 cm)",Purchase,255.1986,Architecture,"Architecture & Design",1986-10-07,yes,290,https://www.moma.org/collection/works/290,NULL,NULL,NULL,NULL,NULL,72.71,NULL,NULL,101.92,NULL,NULL
"Silk Administration Building, project, Krefeld, Germany (Perspective of rear elevation)","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Pencil on illustration board","28 5/8 x 40 1/8" (72.7 x 101.9 cm)",Purchase,256.1986,Architecture,"Architecture & Design",1986-10-07,yes,291,https://www.moma.org/collection/works/291,NULL,NULL,NULL,NULL,NULL,72.71,NULL,NULL,101.92,NULL,NULL
"Silk Administration Building project, Krefeld, Germany (Interior perspective of entrance hall)","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Pencil on illustration board","28 5/8 x 40 1/8" (72.7 x 109.9 cm)",Purchase,257.1986,Architecture,"Architecture & Design",1986-10-07,yes,292,https://www.moma.org/collection/works/292,NULL,NULL,NULL,NULL,NULL,72.70,NULL,NULL,109.90,NULL,NULL
"Silk Administration Building project, Krefeld, Germany (Elevation)","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Pencil on illustration board","28 5/8 x 40 1/8" (72.7 x 109.9 cm)",Purchase,258.1986,Architecture,"Architecture & Design",1986-10-07,yes,293,https://www.moma.org/collection/works/293,NULL,NULL,NULL,NULL,NULL,72.70,NULL,NULL,109.90,NULL,NULL
"Resor House Project, Jackson Hole, Wyoming, 588 sketches","Ludwig Mies van der Rohe",7166,"(American, born Germany. 1886–1969)",(American),(1886),(1969),(male),1938,"Graphite on tracing paper","8 1/2 x 13" (20.3 x 33 cm)","Mies van der Rohe Archive, gift of the architect",265.1979,"Mies van der Rohe Archive","Architecture & Design",1979-05-30,no,294,NULL,NULL,NULL,NULL,NULL,NULL,20.30,NULL,NULL,33.00,NULL,NULL
"Micromegas Project, Time Sections","Daniel Libeskind",7527,"(American, born Poland 1946)",(American),(1946),NULL,(male),1979,"Silkscreen on paper","26 x 36 1/8" (66 x 91.8 cm)","Robert K. and Barbara J. Straus Family Foundation, Inc.",271.1999,Architecture,"Architecture & Design",1999-06-30,yes,295,https://www.moma.org/collection/works/295,https://www.moma.org/media/W1siZiIsIjUyODUyMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=51f6beec352eab55,NULL,NULL,NULL,NULL,66.04,NULL,NULL,91.76,NULL,NULL
"Sixth Street House project, Santa Monica, California, Sixth Street: Figure 2","Thom Mayne, Andrew Zago","8218, 22884","(American, born 1944) (American, born 1958)","(American) (American)","(1944) (1958)",NULL,"(male) (male)",1987,"Serigraph with metal foil on paper","40 x 30" (101.6 x 76.2 cm)","Given anonymously",272.1999.1,Architecture,"Architecture & Design",1999-06-30,yes,296,https://www.moma.org/collection/works/296,https://www.moma.org/media/W1siZiIsIjUyODUyMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=0b3803138cf5c06d,NULL,NULL,NULL,NULL,101.60,NULL,NULL,76.20,NULL,NULL
"Sixth Street House project, Santa Monica, California","Thom Mayne, Andrew Zago","8218, 22884","(American, born 1944) (American, born 1958)","(American) (American)","(1944) (1958)",NULL,"(male) (male)",".1-3 1987; .4 1990","Serigraph with metal foil on paper",NULL,"Given anonymously",272.1999.1-4,Architecture,"Architecture & Design",1999-06-30,no,297,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"Sixth Street House project, Santa Monica, California, Sixth Street: Figure 6","Thom Mayne, Andrew Zago","8218, 22884","(American, born 1944) (American, born 1958)","(American) (American)","(1944) (1958)",NULL,"(male) (male)",1987,"Serigraph with metal foil on paper","40 x 29 7/8" (101.6 x 75.9 cm)","Given anonymously",272.1999.2,Architecture,"Architecture & Design",1999-06-30,yes,298,https://www.moma.org/collection/works/298,https://www.moma.org/media/W1siZiIsIjUyODUyMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aec4d9f363edcd27,NULL,NULL,NULL,NULL,101.60,NULL,NULL,75.90,NULL,NULL
"Sixth Street House project, Santa Monica, CA (Isometrics and plan)","Thom Mayne, Andrew Zago, Morphosis, Santa Monica, CA","8218, 22884, 29711","(American, born 1944) (American, born 1958) (founded 1972)","(American) (American) ()","(1944) (1958) (1972)","(0) (0) (0)","(male) (male) ()",1990,"Screenprint with metal foil on paper","40 x 30" (101.6 x 76.2 cm)","Given anonymously",272.1999.4,Architecture,"Architecture & Design",1999-06-30,yes,299,https://www.moma.org/collection/works/299,https://www.moma.org/media/W1siZiIsIjUyODUzNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=aacdb7bc224d90b9,NULL,NULL,NULL,NULL,101.60,NULL,NULL,76.20,NULL,NULL
"Boompjes Tower Slab, project, Rotterdam, The Netherlands, Perspective","Rem Koolhaas, Elia Zenghelis, Zoe Zenghelis, Madelon Vriesendorp","6956, 7558, 7559, 6957","(Dutch, born 1944) (British, born Greece 1937) (British, born Greece 1937) (Dutch, born 1945)","(Dutch) (British) (British) (Dutch)","(1944) (1937) (1937) (1945)","(0) (0) (0) (0)","(male) (male) (female) (female)",1981,"Watercolor and ink on paper","25 x 35" (63.5 x 88.9 cm)
","Andrew Cogan Purchase Fund",273.1999,Architecture,"Architecture & Design",1999-06-30,yes,300,https://www.moma.org/collection/works/300,https://www.moma.org/media/W1siZiIsIjUyODUzNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=145089ee8ea8a047,NULL,NULL,NULL,NULL,63.50,NULL,NULL,88.90,NULL,NULL
"Urban Architecture, project, Perspective","Aldo Rossi",7661,"(Italian, 1931–1997)",(Italian),(1931),(1997),(male),1976,"Oil pastel, ballpoint pen, ink, and felt-tip marker on paper with tape","14 1/8 x 10 1/8" (35.9 x 25.7 cm)","Barbara Jakobson Purchase Fund",274.1999,Architecture,"Architecture & Design",1999-06-30,yes,301,https://www.moma.org/collection/works/301,https://www.moma.org/media/W1siZiIsIjUyODUzNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=49da2805431cc9ed,NULL,NULL,NULL,NULL,35.90,NULL,NULL,25.70,NULL,NULL
"Kyle Residence, Houston, Texas, Plan and perspective","Joel Sanders",7566,"(American, born 1956)",(American),(1956),NULL,(male),1995,"Cut-and-pasted paper, cut-and-pasted pressure sensitive synthetic polymer sheets, and ink on drafting film over photo-electrostatic print","23 x 24" (58.4 x 61 cm)","Gift of the Peter Norton Family Foundation",275.1999,Architecture,"Architecture & Design",1999-06-30,yes,302,https://www.moma.org/collection/works/302,https://www.moma.org/media/W1siZiIsIjUyODUzOCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=af3a7e6396698f41,NULL,NULL,NULL,NULL,58.40,NULL,NULL,61.00,NULL,NULL
"Kyle Residence, Houston, Texas, Plan","Joel Sanders",7566,"(American, born 1956)",(American),(1956),NULL,(male),1995,"Cut-and-pasted paper, cut-and-pasted pressure sensitive synthetic polymer sheets, and ink on drafting film over photo-electrostatic print","11 x 12" (28 x 30.5 cm)","Gift of the Peter Norton Family Foundation",276.1999,Architecture,"Architecture & Design",1999-06-30,yes,303,https://www.moma.org/collection/works/303,https://www.moma.org/media/W1siZiIsIjUyODUzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=d21de4b0be284110,NULL,NULL,NULL,NULL,28.00,NULL,NULL,30.50,NULL,NULL
"American Gas Station Project, Ithaca, New York, Perspective","Massimo Scolari",8125,"(Italian, born 1943)",(Italian),(1943),NULL,(male),1975,Etching,"12 1/2 x 10 1/16" (31.8 x 25.6 cm)","Robert K. and Barbara J. Straus Family Foundation",277.1999,Architecture,"Architecture & Design",1999-06-30,yes,304,https://www.moma.org/collection/works/304,https://www.moma.org/media/W1siZiIsIjUyODU0MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=9fb80211ff553b33,NULL,NULL,NULL,NULL,31.75,NULL,NULL,25.56,NULL,NULL
"St. Mark's Tower project, New York, NY (Aerial perspective)","Frank Lloyd Wright",6459,"(American, 1867–1959)",(American),(1867),(1959),(male),1927–1931,"Pencil and color pencil on tracing paper","23 3/4 x 15" (60.3 x 38.1 cm)","Jeffrey P. Klein Purchase Fund, Barbara Pine Purchase Fund, and Frederieke Taylor Purchase Fund",278.1999,Architecture,"Architecture & Design",1999-06-30,yes,305,https://www.moma.org/collection/works/305,https://www.moma.org/media/W1siZiIsIjUyODU0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=bec7a25fc0ff4290,NULL,NULL,NULL,NULL,60.33,NULL,NULL,38.10,NULL,NULL
"Unity Temple, Oak Park, IL (Exterior perspective and partial plan)","Frank Lloyd Wright",6459,"(American, 1867–1959)",(American),(1867),(1959),(male),"c. 1929-30","Ink and graphite on paper","23 1/4 x 34 7/8" (59.1 x 88.6 cm)","Gift of Patricia Phelps de Cisneros, The Lauder Foundation, Leonard and Evelyn Lauder Fund, and Victoria Newhouse Purchase Fund",279.1999,Architecture,"Architecture & Design",1999-06-30,yes,306,https://www.moma.org/collection/works/306,https://www.moma.org/media/W1siZiIsIjUyODU0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=543e262e6143f9de,NULL,NULL,NULL,NULL,59.06,NULL,NULL,88.58,NULL,NULL
"Transplantation I, Perspective and plan","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1964,".a: Pen and ink
.b: Collage",".a:  5 5/8 x 7" (14.3 x 17.8 cm)
.b: 4 1/2 x 7" (11.4 x 17.8 cm)","Philip Johnson Fund",281.1965.a-b,Architecture,"Architecture & Design",1965-04-06,yes,307,https://www.moma.org/collection/works/307,https://www.moma.org/media/W1siZiIsIjUxOTI0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDEwMjR4MTAyNFx1MDAzZSJdXQ.jpg?sha=76d6ac6a8a609142,NULL,NULL,NULL,NULL,14.30,NULL,NULL,17.80,NULL,NULL
"Linear City Project, Perspective","Raimund Abraham",47,"(American, born Austria. 1933–2010)",(American),(1933),(2010),(male),1964,".1: Ink and graphite on paper
.2: Ink and graphite on paper",".1: 17 1/2 x 24 3/4" (44.5 x 62.9 cm) 
